movieId,title,title_without_year,release_year,genres,average_rating,rating_count,tag_count,top_tags,vibe_summary,movielens_url
141816,12 Chairs (1976),12 Chairs,1976,Adventure; Comedy,5.00,1,0,,funny,https://movielens.org/movies/141816
141818,Ordinary Miracle (1978),Ordinary Miracle,1978,Comedy; Drama; Fantasy; Romance,4.50,1,0,,funny; character-driven; romantic; fantastical,https://movielens.org/movies/141818
141820,Old Men: Robbers (1971),Old Men: Robbers,1971,Comedy,4.00,1,0,,funny,https://movielens.org/movies/141820
141830,Unbelievable Adventures of Italians in Russia (1974),Unbelievable Adventures of Italians in Russia,1974,Adventure; Comedy,3.25,2,0,,funny,https://movielens.org/movies/141830
141836,It Can't Be! (1975),It Can't Be!,1975,Comedy,4.50,1,0,,funny,https://movielens.org/movies/141836
141844,12 Chairs (1971),12 Chairs,1971,Adventure; Comedy,4.50,1,0,,funny,https://movielens.org/movies/141844
141846,Steve Jobs: The Man in the Machine (2015),Steve Jobs: The Man in the Machine,2015,Documentary,4.00,1,0,,real-world,https://movielens.org/movies/141846
141866,Green Room (2015),Green Room,2015,,3.33,3,0,,general audience,https://movielens.org/movies/141866
141890,Beasts of No Nation (2015),Beasts of No Nation,2015,Drama; War,3.00,2,1,moving,character-driven,https://movielens.org/movies/141890
141928,Bloodsucking Bastards (2015),Bloodsucking Bastards,2015,Comedy; Horror,5.00,1,0,,funny; dark,https://movielens.org/movies/141928
141994,Saving Christmas (2014),Saving Christmas,2014,Children; Comedy,0.50,1,0,,funny; family-friendly,https://movielens.org/movies/141994
142020,Oscar (1967),Oscar,1967,Comedy,5.00,1,0,,funny,https://movielens.org/movies/142020
142056,Iron Man & Hulk: Heroes United (2013),Iron Man & Hulk: Heroes United,2013,Action; Adventure; Animation,3.00,1,0,,family-friendly,https://movielens.org/movies/142056
142074,Knock Knock (2015),Knock Knock,2015,Crime; Horror; Thriller,1.50,1,0,,tense; dark,https://movielens.org/movies/142074
142115,The Blue Planet (2001),The Blue Planet,2001,Documentary,4.75,2,0,,real-world,https://movielens.org/movies/142115
142196,Cornered! (2009),Cornered!,2009,Comedy; Horror,4.50,1,0,,funny; dark,https://movielens.org/movies/142196
142222,Demolition (2016),Demolition,2016,Drama,3.13,4,0,,character-driven,https://movielens.org/movies/142222
142366,Cigarette Burns (2005),Cigarette Burns,2005,Horror; Thriller,3.00,1,0,,tense; dark,https://movielens.org/movies/142366
142372,Our Brand Is Crisis (2015),Our Brand Is Crisis,2015,Comedy; Drama,2.75,2,0,,funny; character-driven,https://movielens.org/movies/142372
142420,High Rise (2015),High Rise,2015,Action; Drama; Sci-Fi,3.00,2,0,,character-driven; imaginative,https://movielens.org/movies/142420
142422,The Night Before (2015),The Night Before,2015,Comedy,4.25,4,0,,funny,https://movielens.org/movies/142422
142424,Into the Forest (2015),Into the Forest,2015,Drama; Sci-Fi,2.00,1,0,,character-driven; imaginative,https://movielens.org/movies/142424
142444,The Editor (2015),The Editor,2015,Comedy; Horror; Mystery,5.00,1,0,,funny; dark,https://movielens.org/movies/142444
142448,Everest (2015),Everest,2015,Adventure; Drama; Thriller,3.08,6,0,,character-driven; tense,https://movielens.org/movies/142448
142456,The Brand New Testament (2015),The Brand New Testament,2015,,4.00,2,0,,general audience,https://movielens.org/movies/142456
142488,Spotlight (2015),Spotlight,2015,Thriller,4.16,19,0,,tense,https://movielens.org/movies/142488
142507,Pawn Sacrifice (2015),Pawn Sacrifice,2015,Drama,2.50,1,0,,character-driven,https://movielens.org/movies/142507
142509,Hardcore Henry (2015),Hardcore Henry,2015,Action; Adventure; Sci-Fi,3.75,2,0,,imaginative,https://movielens.org/movies/142509
142536,Burnt (2015),Burnt,2015,Drama,2.00,3,0,,character-driven,https://movielens.org/movies/142536
142550,Ryuzo and the Seven Henchmen (2015),Ryuzo and the Seven Henchmen,2015,Action; Comedy,4.50,1,0,,funny,https://movielens.org/movies/142550
142558,If I Were a Rich Man (2002),If I Were a Rich Man,2002,Comedy,3.00,1,0,,funny,https://movielens.org/movies/142558
142598,Last Shift (2014),Last Shift,2014,Horror,4.00,1,0,,dark,https://movielens.org/movies/142598
142602,"F*ck You, Goethe 2 (2015)","F*ck You, Goethe 2",2015,Comedy,1.00,1,0,,funny,https://movielens.org/movies/142602
142831,Garam Masala (2005),Garam Masala,2005,Comedy,4.50,1,0,,funny,https://movielens.org/movies/142831
142961,Life Eternal (2015),Life Eternal,2015,Comedy; Crime; Thriller,2.50,1,0,,funny; tense,https://movielens.org/movies/142961
142997,Hotel Transylvania 2 (2015),Hotel Transylvania 2,2015,Animation; Comedy,2.88,4,0,,funny; family-friendly,https://movielens.org/movies/142997
143001,Anti-Social (2015),Anti-Social,2015,Crime,1.50,1,0,,tense,https://movielens.org/movies/143001
143031,Jump In! (2007),Jump In!,2007,Comedy; Drama; Romance,5.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/143031
143245,The Little Prince (2015),The Little Prince,2015,Animation; Fantasy,2.25,2,0,,family-friendly; fantastical,https://movielens.org/movies/143245
143255,Narcopolis (2014),Narcopolis,2014,Mystery; Sci-Fi; Thriller,1.50,1,0,,tense; imaginative,https://movielens.org/movies/143255
143257,Ashby (2015),Ashby,2015,Comedy; Drama,3.00,2,0,,funny; character-driven,https://movielens.org/movies/143257
143355,Wonder Woman (2017),Wonder Woman,2017,Action; Adventure; Fantasy,3.31,13,0,,fantastical,https://movielens.org/movies/143355
143365,The Circle (2016),The Circle,2016,Drama; Sci-Fi; Thriller,2.50,1,0,,character-driven; tense; imaginative,https://movielens.org/movies/143365
143367,Silence (2016),Silence,2016,Drama; Thriller,3.75,2,4,contemplative; philosophical; thought-provoking; tragic,character-driven; tense,https://movielens.org/movies/143367
143385,Bridge of Spies (2015),Bridge of Spies,2015,Drama; Thriller,3.44,8,0,,character-driven; tense,https://movielens.org/movies/143385
143410,Hyena Road,Hyena Road,,,2.00,1,0,,general audience,https://movielens.org/movies/143410
143458,The Great Hypnotist (2014),The Great Hypnotist,2014,Drama; Mystery; Thriller,4.00,1,0,,character-driven; tense,https://movielens.org/movies/143458
143472,Into the Grizzly Maze (2015),Into the Grizzly Maze,2015,Action; Horror; Thriller,1.50,1,0,,tense; dark,https://movielens.org/movies/143472
143511,Human (2015),Human,2015,Documentary,5.00,1,0,,real-world,https://movielens.org/movies/143511
143525,Chasuke's Journey (2015),Chasuke's Journey,2015,Comedy; Drama,4.00,1,0,,funny; character-driven,https://movielens.org/movies/143525
143559,L.A. Slasher (2015),L.A. Slasher,2015,Comedy; Crime; Fantasy,5.00,1,0,,funny; tense; fantastical,https://movielens.org/movies/143559
143859,"Hail, Caesar! (2016)","Hail, Caesar!",2016,Comedy,2.81,8,0,,funny,https://movielens.org/movies/143859
143896,How To Change The World (2015),How To Change The World,2015,Documentary,4.50,1,0,,real-world,https://movielens.org/movies/143896
143969,Er ist wieder da (2015),Er ist wieder da,2015,Comedy,2.83,3,0,,funny,https://movielens.org/movies/143969
144210,Just Eat It: A Food Waste Story (2014),Just Eat It: A Food Waste Story,2014,Documentary,4.00,1,2,dumpster diving; sustainability,real-world,https://movielens.org/movies/144210
144222,Bros Before Hos (2013),Bros Before Hos,2013,Comedy,3.00,1,0,,funny,https://movielens.org/movies/144222
144262,Slow Learners (2015),Slow Learners,2015,Comedy; Romance,2.00,1,0,,funny; romantic,https://movielens.org/movies/144262
144352,Unforgiven (2013),Unforgiven,2013,Action; Crime; Drama,0.50,1,0,,character-driven; tense,https://movielens.org/movies/144352
144478,"Sex, Drugs & Taxation (2013)","Sex, Drugs & Taxation",2013,Comedy; Drama,4.50,1,0,,funny; character-driven,https://movielens.org/movies/144478
144522,Sky High (2003),Sky High,2003,Action; Horror; Thriller,2.00,1,0,,tense; dark,https://movielens.org/movies/144522
144606,Confessions of a Dangerous Mind (2002),Confessions of a Dangerous Mind,2002,Comedy; Crime; Drama; Romance; Thriller,4.00,1,0,,funny; character-driven; tense; romantic,https://movielens.org/movies/144606
144620,Goosebumps (2015),Goosebumps,2015,Adventure; Comedy; Horror,2.00,2,0,,funny; dark,https://movielens.org/movies/144620
144714,The Perfect Guy (2015),The Perfect Guy,2015,Drama; Thriller,1.50,1,0,,character-driven; tense,https://movielens.org/movies/144714
144716,Rock the Kasbah (2015),Rock the Kasbah,2015,Comedy,2.00,1,0,,funny,https://movielens.org/movies/144716
144734,Freaks of Nature (2015),Freaks of Nature,2015,Comedy; Horror; Sci-Fi,4.50,1,0,,funny; imaginative; dark,https://movielens.org/movies/144734
144976,Bone Tomahawk (2015),Bone Tomahawk,2015,Horror; Western,4.50,2,0,,dark,https://movielens.org/movies/144976
145080,Extraordinary Tales (2015),Extraordinary Tales,2015,Animation; Horror; Mystery,2.50,1,0,,family-friendly; dark,https://movielens.org/movies/145080
145150,The Dressmaker (2015),The Dressmaker,2015,Comedy; Drama; Thriller,3.00,1,0,,funny; character-driven; tense,https://movielens.org/movies/145150
145283,Nowitzki: The Perfect Shot (2014),Nowitzki: The Perfect Shot,2014,Documentary,3.50,1,0,,real-world,https://movielens.org/movies/145283
145418,Trumbo (2015),Trumbo,2015,Drama,4.00,1,0,,character-driven,https://movielens.org/movies/145418
145491,Our Lips Are Sealed (2000),Our Lips Are Sealed,2000,Children; Comedy; Drama,3.50,1,0,,funny; character-driven; family-friendly,https://movielens.org/movies/145491
145724,Idaho Transfer (1973),Idaho Transfer,1973,Sci-Fi,0.50,1,0,,imaginative,https://movielens.org/movies/145724
145745,Witch Hunt (1999),Witch Hunt,1999,Crime; Drama,2.50,1,0,,character-driven; tense,https://movielens.org/movies/145745
145839,Concussion (2015),Concussion,2015,Drama,2.50,3,0,,character-driven,https://movielens.org/movies/145839
145935,"Peanuts Movie, The (2015)","Peanuts Movie, The",2015,Adventure; Animation; Children; Comedy,1.50,1,0,,funny; family-friendly,https://movielens.org/movies/145935
145951,Bloodsport: The Dark Kumite (1999),Bloodsport: The Dark Kumite,1999,Action; Thriller,0.50,1,0,,tense,https://movielens.org/movies/145951
145994,Formula of Love (1984),Formula of Love,1984,Comedy,5.00,1,0,,funny,https://movielens.org/movies/145994
146024,A Man from Boulevard des Capucines (1987),A Man from Boulevard des Capucines,1987,Comedy; Romance; Western,4.00,1,0,,funny; romantic,https://movielens.org/movies/146024
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,1981,Crime; Mystery,4.00,1,0,,tense,https://movielens.org/movies/146028
146210,Blue Mountain State: The Rise of Thadland (2015),Blue Mountain State: The Rise of Thadland,2015,Comedy,3.00,1,0,,funny,https://movielens.org/movies/146210
146244,Dil To Pagal Hai (1997),Dil To Pagal Hai,1997,Comedy; Drama; Romance,4.00,1,0,,funny; character-driven; romantic,https://movielens.org/movies/146244
146309,The Boy and the Beast (2015),The Boy and the Beast,2015,Action; Adventure; Animation,4.00,1,0,,family-friendly,https://movielens.org/movies/146309
146656,Creed (2015),Creed,2015,Drama,3.75,8,0,,character-driven,https://movielens.org/movies/146656
146662,Dragons: Gift of the Night Fury (2011),Dragons: Gift of the Night Fury,2011,Adventure; Animation; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/146662
146682,Twinsters (2015),Twinsters,2015,Documentary,4.00,1,0,,real-world,https://movielens.org/movies/146682
146684,Cosmic Scrat-tastrophe (2015),Cosmic Scrat-tastrophe,2015,Animation; Children; Comedy,5.00,1,0,,funny; family-friendly,https://movielens.org/movies/146684
146688,Solace (2015),Solace,2015,Fantasy; Mystery; Thriller,2.00,1,0,,tense; fantastical,https://movielens.org/movies/146688
146730,Lost in the Sun (2015),Lost in the Sun,2015,Action; Drama; Thriller,2.00,1,0,,character-driven; tense,https://movielens.org/movies/146730
146986,Le Maître d'école (1981),Le Maître d'école,1981,Comedy,4.00,1,0,,funny,https://movielens.org/movies/146986
147002,Eros (2004),Eros,2004,Drama; Romance,4.00,1,0,,character-driven; romantic,https://movielens.org/movies/147002
147142,Those Happy Days (2006),Those Happy Days,2006,Children; Comedy,3.00,1,0,,funny; family-friendly,https://movielens.org/movies/147142
147196,The Girls (1961),The Girls,1961,Comedy; Romance,5.00,1,0,,funny; romantic,https://movielens.org/movies/147196
147250,The Adventures of Sherlock Holmes and Doctor Watson,The Adventures of Sherlock Holmes and Doctor Watson,,,5.00,1,0,,general audience,https://movielens.org/movies/147250
147282,What Men Still Talk About (2011),What Men Still Talk About,2011,Comedy,4.00,1,0,,funny,https://movielens.org/movies/147282
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,1983,Crime; Mystery,5.00,1,0,,tense,https://movielens.org/movies/147286
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches,1986,Crime; Mystery,5.00,1,0,,tense,https://movielens.org/movies/147300
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,1980,Crime; Mystery,5.00,1,0,,tense,https://movielens.org/movies/147326
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,1979,Crime,5.00,1,0,,tense,https://movielens.org/movies/147328
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Sherlock Holmes and Dr. Watson: Acquaintance,1979,Crime,5.00,1,0,,tense,https://movielens.org/movies/147330
147372,Doctor Who: Last Christmas (2014),Doctor Who: Last Christmas,2014,Adventure; Drama; Fantasy; Sci-Fi,3.75,2,0,,character-driven; imaginative; fantastical,https://movielens.org/movies/147372
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)","Doctor Who: The Doctor, the Widow and the Wardrobe",2011,Adventure; Drama,4.17,3,0,,character-driven,https://movielens.org/movies/147374
147376,Doctor Who: A Christmas Carol (2010),Doctor Who: A Christmas Carol,2010,Sci-Fi,4.75,2,0,,imaginative,https://movielens.org/movies/147376
147378,Doctor Who: Planet of the Dead (2009),Doctor Who: Planet of the Dead,2009,Adventure; Children; Drama; Sci-Fi,3.00,4,0,,character-driven; family-friendly; imaginative,https://movielens.org/movies/147378
147380,Doctor Who: The Next Doctor (2008),Doctor Who: The Next Doctor,2008,Adventure; Children; Drama; Sci-Fi,2.88,4,0,,character-driven; family-friendly; imaginative,https://movielens.org/movies/147380
147382,Doctor Who: Voyage Of The Damned (2007),Doctor Who: Voyage Of The Damned,2007,Action; Sci-Fi,4.50,3,0,,imaginative,https://movielens.org/movies/147382
147384,Doctor Who: The Runaway Bride (2007),Doctor Who: The Runaway Bride,2007,Sci-Fi,4.00,4,0,,imaginative,https://movielens.org/movies/147384
147410,A Perfect Day (2015),A Perfect Day,2015,Comedy; Drama,5.00,1,0,,funny; character-driven,https://movielens.org/movies/147410
147657,Masked Avengers (1981),Masked Avengers,1981,Action,4.00,1,0,,general audience,https://movielens.org/movies/147657
147662,Return of the One-Armed Swordsman (1969),Return of the One-Armed Swordsman,1969,Action; Adventure,3.00,1,0,,general audience,https://movielens.org/movies/147662
147936,The Lord's Lantern in Budapest (1999),The Lord's Lantern in Budapest,1999,Comedy; Drama,4.50,1,0,,funny; character-driven,https://movielens.org/movies/147936
148166,Hitchcock/Truffaut (2015),Hitchcock/Truffaut,2015,Documentary,3.50,1,0,,real-world,https://movielens.org/movies/148166
148172,The 5th Wave (2016),The 5th Wave,2016,Adventure; Sci-Fi; Thriller,2.50,2,0,,tense; imaginative,https://movielens.org/movies/148172
148238,A Very Murray Christmas (2015),A Very Murray Christmas,2015,Comedy,2.50,1,0,,funny,https://movielens.org/movies/148238
148424,Chi-Raq (2015),Chi-Raq,2015,Comedy; Drama,3.75,2,0,,funny; character-driven,https://movielens.org/movies/148424
148482,Truth (2015),Truth,2015,Drama,3.00,1,0,,character-driven,https://movielens.org/movies/148482
148592,Just Jim (2015),Just Jim,2015,Comedy,3.00,1,0,,funny,https://movielens.org/movies/148592
148626,"Big Short, The (2015)","Big Short, The",2015,Drama,3.96,26,3,funny; interesting; witty,character-driven,https://movielens.org/movies/148626
148632,Applesauce (2015),Applesauce,2015,Comedy,4.50,1,0,,funny,https://movielens.org/movies/148632
148652,The Ridiculous 6 (2015),The Ridiculous 6,2015,Comedy; Western,3.25,2,0,,funny,https://movielens.org/movies/148652
148667,John Mulaney: The Comeback Kid (2015),John Mulaney: The Comeback Kid,2015,Comedy,3.50,1,0,,funny,https://movielens.org/movies/148667
148671,Saw (2003),Saw,2003,Crime; Horror,4.50,2,0,,tense; dark,https://movielens.org/movies/148671
148675,North Pole: Open For Christmas (2015),North Pole: Open For Christmas,2015,Children; Fantasy,2.00,1,0,,family-friendly; fantastical,https://movielens.org/movies/148675
